design_id,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,fam_F_S,fam_N_S,cd
F_S_WWC_WM_364,7.98791,11.59,19.6197,-17.4366,1.57,1.81,-3.78131,-1.79265,26.9704,-63.6515,-7.73273,-0.1,28.3363,-0.2,24.8546,15.5748,-15.1906,38.8872,36.3962,5.53025,123.629,36.0543,-170.943,1.0,0.0,0.2642794206378737
F_S_WWC_WM_365,-0.9414,9.16835,11.8847,1.71706,2.12,1.47,-5.33695,-4.50356,11.0413,-91.538,-8.42369,0.0,7.35728,0.1,-11.5129,-15.5052,-5.57883,45.9545,125.062,35.4192,7.74439,16.1663,-5.42799,1.0,0.0,0.2769877242990033
F_S_WWC_WM_366,-2.12652,-2.92043,10.8535,17.9469,1.78,0.46,17.5953,-0.0774861,43.2239,5.50685,-3.88322,0.3,24.4654,-0.4,44.3144,24.3002,12.5548,6.68629,6.81047,-34.7361,-31.1444,13.0898,-127.21,1.0,0.0,0.2369610912026578
F_S_WWC_WM_367,-1.48067,12.4366,7.94027,14.5567,-0.27,1.76,5.64358,5.75744,-20.041,36.6587,-4.19927,0.5,-30.9238,-0.3,45.4035,8.37078,-0.0114416,54.0266,27.8576,32.5931,-13.1113,-50.7219,-189.558,1.0,0.0,0.2716903863322259
F_S_WWC_WM_368,2.16049,14.8068,-0.445845,-9.62795,0.34,-0.69,-5.68636,-3.35797,-16.0728,36.2341,0.671944,0.0,20.4228,0.4,-23.6682,2.13762,-21.5449,36.8671,62.9398,39.3492,115.658,-41.9721,110.946,1.0,0.0,0.2728717263056478
F_S_WWC_WM_369,14.2746,-7.30354,17.9064,-12.8253,-0.23,-1.0,14.6135,1.24,-26.7376,-31.1449,-11.5907,-0.1,30.6858,0.2,14.8051,-9.30925,24.5642,24.9023,-0.150447,-2.83929,38.6138,-14.5143,98.5961,1.0,0.0,0.2518892552558139
F_S_WWC_WM_370,0.0321028,14.4162,16.5636,4.08502,1.56,0.71,14.0934,-4.58198,-8.4606,-37.3915,3.23229,-0.3,-19.3227,0.3,1.24733,-3.34723,3.94085,-2.00967,44.1109,19.0562,148.058,8.56311,145.963,1.0,0.0,0.2577423954883721
F_S_WWC_WM_371,7.15261,3.67897,-7.871,1.38921,-1.15,1.98,-2.93004,8.5266,-8.92593,78.704,-12.4167,0.2,-18.5388,-0.3,47.8279,-14.9851,-18.9918,-0.384915,-12.8169,24.0643,-45.1738,-9.70051,-123.595,1.0,0.0,0.2402245980930232
F_S_WWC_WM_372,-5.43353,2.2491,-1.59471,12.2498,-1.1,2.24,10.8492,7.42514,-29.8766,46.9333,2.22963,0.1,-28.6427,-0.4,59.5076,-7.83249,-0.704175,14.3318,-5.3357,-31.738,73.9349,-21.0844,98.1639,1.0,0.0,0.2255288878970099
F_S_WWC_WM_373,2.84412,2.59603,11.6737,1.91896,1.85,0.64,19.9271,-1.72269,-11.2404,-13.1895,-12.7985,0.5,9.28576,0.3,-13.6907,-12.9642,-29.7375,-17.9474,-40.2496,41.5646,101.901,-25.429,-139.33,1.0,0.0,0.2347643217541528
F_S_WWC_WM_374,-7.86397,14.5624,14.7193,0.805103,0.64,0.14,16.359,4.12307,-5.04534,-44.7844,-9.62279,0.5,14.3055,0.8,2.88088,5.34397,8.62141,20.2547,91.4513,47.7322,87.9634,-57.3813,-7.74828,1.0,0.0,0.2733057751428571
F_S_WWC_WM_375,7.84568,12.9478,-7.92613,-2.22962,-0.76,-0.79,7.5682,4.65175,8.39538,106.244,-13.9971,0.1,13.1504,0.7,55.0952,7.1754,-12.3933,37.95,-56.0634,1.94394,-18.7895,82.6033,-36.7533,1.0,0.0,0.2784834229734219
F_S_WWC_WM_376,9.5338,-5.61979,10.4146,0.173714,0.05,2.33,-7.68093,3.21573,-39.6617,24.6649,-10.9848,-0.2,20.5469,0.7,22.7503,13.9426,-2.22478,26.7613,-29.7137,14.1063,-25.5642,73.4766,145.119,1.0,0.0,0.2472624014584717
F_S_WWC_WM_377,6.86793,13.4543,16.915,15.6572,-1.28,-0.74,4.14508,5.71535,-26.2223,-53.3626,2.72893,0.7,33.5095,0.2,23.6494,9.24327,-23.2451,-11.338,105.041,6.61633,10.3986,67.1766,-147.121,1.0,0.0,0.2372589516345514
F_S_WWC_WM_378,-6.27783,11.4331,6.66028,10.0776,-1.76,1.26,3.68875,8.27648,-48.2206,-50.8239,-10.4232,0.4,19.3068,0.3,23.2965,-3.42303,-4.24254,6.63292,-7.07266,1.38409,-18.2984,-45.4098,36.4189,1.0,0.0,0.2587522192691029
F_S_WWC_WM_379,4.64433,-3.60484,2.98236,7.73074,1.5,0.79,-2.86282,0.60241,-48.4737,87.8047,-3.58177,-0.4,-2.10274,1.0,-11.1022,-3.76751,-2.77237,-8.19073,102.337,-17.4333,-55.9908,52.4174,-76.5285,1.0,0.0,0.2268730353122923
F_S_WWC_WM_380,5.67397,14.5288,0.807548,-4.35435,-1.44,1.61,11.7567,9.02932,-39.7583,146.815,-0.743109,0.0,33.8092,0.3,14.2119,7.56756,27.6696,43.8311,-39.4115,7.83182,19.207,-18.9778,-60.3991,1.0,0.0,0.2737261951461794
F_S_WWC_WM_381,-2.90758,9.13463,2.88421,-9.32652,1.31,-0.81,8.38636,5.5701,-31.4208,116.172,-8.47613,0.5,19.8356,-0.3,1.84827,-19.6366,-24.3739,15.1146,55.8722,30.8079,65.8409,68.4052,146.609,1.0,0.0,0.2780284025215947
F_S_WWC_WM_382,1.89212,-7.68803,2.73007,15.3968,-0.44,0.25,19.6459,-0.785801,-1.86547,-9.33251,-10.1392,0.1,10.8328,0.9,28.0148,15.8398,-8.36349,28.8714,22.4127,18.5936,49.4075,89.4154,-71.723,1.0,0.0,0.2497207103588039
F_S_WWC_WM_383,-2.60186,7.7218,-7.75726,-10.7556,2.08,-0.56,-5.14719,9.28748,23.5045,-8.33879,-5.23517,0.0,-3.96847,0.3,-23.244,5.62955,27.3481,31.2438,55.5281,-49.9954,127.691,37.5974,-35.403,1.0,0.0,0.2827940668172757
F_S_WWC_WM_384,9.02383,4.63143,0.156322,4.84134,0.46,-0.15,15.2317,-3.13467,40.6232,13.3265,2.03825,0.1,-29.6662,0.7,-3.05084,-18.2612,-28.4745,54.601,23.6312,38.6043,58.2851,78.7151,-49.9506,1.0,0.0,0.2625106893521595
F_S_WWC_WM_385,-3.14828,2.28841,6.09792,19.1134,0.82,1.78,16.2891,-4.85159,-24.4879,-30.5641,-4.13897,0.1,-3.32492,-0.1,43.0263,1.44728,-16.3899,-7.54443,-48.0185,15.0011,30.7021,-58.7705,3.85971,1.0,0.0,0.2341549179966777
F_S_WWC_WM_386,0.527561,-7.91724,-3.0883,3.97372,0.16,2.44,-4.18284,-3.24658,-6.06023,70.5622,-6.94273,0.1,29.7702,0.0,54.5683,-5.53382,11.0007,-20.789,43.3021,26.5475,84.4414,-47.118,28.4923,1.0,0.0,0.2137176402624584
F_S_WWC_WM_387,14.6463,-4.16083,-5.10818,12.0063,-0.22,1.71,13.2762,4.13569,8.96469,-88.1711,-6.12789,0.1,1.04996,0.9,58.3076,-6.82119,13.1947,46.1433,-22.549,18.2405,-8.94963,40.2147,91.0721,1.0,0.0,0.250580365744186
F_S_WWC_WM_388,9.93163,-5.87381,3.29697,-17.3444,1.53,0.97,3.25755,-1.24872,1.3804,-69.9979,-12.1129,0.4,-17.2391,0.5,-7.14909,-3.86524,13.856,-7.03706,-29.3629,46.9032,77.4226,40.8695,112.462,1.0,0.0,0.2496429674152823
F_S_WWC_WM_389,-6.14087,6.46432,17.1183,-5.48761,-0.96,-1.53,15.7004,4.55267,-8.34048,-22.9008,-11.4772,-0.1,-10.5341,-0.1,-22.1195,-8.64281,7.92801,-14.7974,-44.3192,1.26988,-30.0556,55.2295,10.3845,1.0,0.0,0.2496299763687707
F_S_WWC_WM_390,0.1613,-1.65459,14.227,9.75977,-0.32,1.45,14.5273,7.60283,-17.6361,-77.7737,4.65238,-0.3,-24.8032,-0.1,-0.695343,12.7802,-29.8139,18.5805,-40.0792,21.4672,71.9866,31.618,-147.65,1.0,0.0,0.2417974423488371
F_S_WWC_WM_391,-1.15704,8.96239,-4.29931,4.35183,1.09,-1.14,6.92097,7.06984,19.5231,-47.4233,-11.5429,-0.4,-23.1532,0.9,30.8026,-10.1637,-19.3145,49.6223,63.0152,30.5056,58.016,32.5952,113.509,1.0,0.0,0.2895760202990033
F_S_WWC_WM_392,6.14936,-5.38067,8.69459,-15.652,-1.12,0.32,12.9629,8.62648,-23.5679,94.4304,-10.2686,0.5,-5.03499,0.7,23.3975,-12.7008,16.4618,-16.4713,-38.3875,-21.4186,119.823,-55.7661,-8.04637,1.0,0.0,0.2241978316013289
F_S_WWC_WM_393,9.96875,7.95606,5.88542,1.85171,-0.69,1.44,18.1307,3.46428,-42.583,124.084,1.55275,0.2,20.9864,0.8,-7.21598,-16.7486,12.9352,-21.2877,35.3315,-29.3607,-33.3322,-33.5665,-135.821,1.0,0.0,0.2226148216644518
F_S_WWC_WM_394,-2.69047,-0.391359,13.9459,0.0486168,1.18,2.35,1.8379,2.19943,-6.92668,52.3717,-5.4467,-0.3,26.0568,0.9,-12.4483,-10.1318,-25.6061,48.6872,-56.6559,-28.5554,53.5058,-35.1178,81.7505,1.0,0.0,0.2489899974784052
F_S_WWC_WM_395,-7.161,-0.727486,8.61681,-16.3348,2.19,-0.75,18.2407,-0.615154,49.8153,31.4745,-9.53954,0.2,15.2555,0.5,-16.606,-5.36598,-23.5298,35.1974,-53.2342,35.7001,38.964,52.8865,44.0016,1.0,0.0,0.2749062269734219
F_S_WWC_WM_396,-5.48116,-1.01507,-0.439375,15.2265,-0.74,0.36,5.51759,9.16987,16.3957,122.147,-11.878,0.6,-31.3464,0.7,3.96411,-9.64584,20.8958,49.6942,65.8209,-42.503,116.999,-20.9259,69.6894,1.0,0.0,0.2557003586810631
F_S_WWC_WM_397,2.27182,4.80003,4.27007,-3.72039,0.54,-0.96,0.343692,-4.5334,-16.9389,149.635,-3.21889,0.5,29.0038,0.7,13.3462,-8.16057,16.8631,-20.162,126.635,-11.9349,-38.7619,40.3375,142.64,1.0,0.0,0.2251634379800664
F_S_WWC_WM_399,6.88572,10.4193,3.49369,-11.813,-0.28,1.56,4.32482,-3.77643,47.4764,57.1707,3.22638,-0.2,-36.4648,0.3,13.4191,6.89176,28.4938,-5.9574,52.5334,44.7741,-54.0833,-15.7797,4.62645,1.0,0.0,0.2451369343455149
F_S_WWC_WM_400,0.927547,8.91185,-0.772013,-17.1215,-1.16,2.42,-0.417599,-0.208327,9.4161,-86.7644,4.06274,-0.1,20.0129,0.1,53.2284,-0.455877,8.92921,33.613,41.6967,19.9115,111.706,74.0918,82.8182,1.0,0.0,0.254270142192691
F_S_WWC_WM_401,-5.14978,8.49075,-2.33954,0.999843,0.86,2.27,-8.83108,7.96489,10.8414,21.7297,-8.49431,-0.2,-38.2057,-0.2,-0.410378,15.1631,-19.1516,39.5206,18.866,-30.8091,104.199,-31.4131,26.0451,1.0,0.0,0.2847172421528239
F_S_WWC_WM_402,2.44122,1.72096,-1.6032,-2.69761,1.64,1.13,6.82224,-4.98489,3.88655,-15.8704,-10.1683,0.8,-18.4819,0.0,-20.635,21.2803,-16.6661,16.8775,15.8297,-5.79851,31.3063,-58.1025,121.918,1.0,0.0,0.2488679885946844
F_S_WWC_WM_403,2.62663,-6.02601,7.56793,-4.73718,-0.19,2.43,19.3819,-0.66019,46.0644,100.728,-1.81477,0.6,17.8669,0.6,44.3628,7.69291,21.5221,51.3145,59.5509,24.8454,36.2868,-20.2421,35.9781,1.0,0.0,0.2321816833289036
F_S_WWC_WM_404,2.93651,14.9672,13.2719,-19.1316,-0.15,0.03,-1.48428,-1.29683,49.5735,92.0976,-2.34028,-0.1,30.3784,0.6,8.9231,14.6708,-20.3884,-1.13637,67.5769,-46.8539,53.7001,-2.96883,17.1109,1.0,0.0,0.2617096638704319
F_S_WWC_WM_405,5.29664,0.555752,-6.8122,-6.86644,-0.17,-1.1,5.15605,2.95354,41.8146,28.5261,-3.98494,0.7,30.8131,0.0,3.75731,-1.56477,19.9466,-24.9415,-20.2762,-1.60361,140.828,-25.9217,127.047,1.0,0.0,0.2125141519401993
F_S_WWC_WM_406,0.701956,13.8057,11.8155,1.10384,0.12,-1.47,10.6014,9.81659,-25.2674,67.1858,0.944067,-0.1,-22.2043,-0.2,51.4735,-18.1615,-18.8998,5.4409,103.569,10.0595,68.2794,-31.2261,-62.7159,1.0,0.0,0.2410477956877076
F_S_WWC_WM_407,-1.00282,-5.32645,3.06457,3.93312,-1.6,0.3,2.02646,9.48621,-46.7905,-51.195,-0.85004,0.0,-9.93815,0.2,54.3971,10.2089,2.87109,-13.2991,120.504,40.1373,134.522,-24.1495,83.0912,1.0,0.0,0.2009275004451827
F_S_WWC_WM_408,12.3417,-1.9992,0.529818,-5.27558,1.02,-0.11,17.736,-0.678109,-44.2696,17.2428,-10.4993,0.5,9.52403,0.5,50.3094,26.2319,26.9692,46.6213,-3.54104,-3.70869,-24.7006,-36.7484,-93.502,1.0,0.0,0.2588609601561462
F_S_WWC_WM_409,-1.90626,6.41443,0.0805201,-11.6002,-0.35,1.88,-7.25845,0.931802,-25.7963,58.9682,4.24351,0.4,11.384,0.5,15.7247,-0.0712194,2.2374,50.5181,-53.1378,-34.2082,112.168,12.3265,-177.049,1.0,0.0,0.2530302538139535
F_S_WWC_WM_410,-1.21586,-0.865469,18.0805,-8.76359,1.15,2.4,11.9995,-0.499579,-40.5443,133.06,-0.40191,0.1,4.38743,-0.4,12.1193,-0.671307,-21.1987,-1.44597,33.1141,-14.6893,99.5598,75.1326,-115.045,1.0,0.0,0.2281834932591362
F_S_WWC_WM_411,5.63189,-3.48744,6.37581,14.3066,0.5,-0.86,8.3388,-0.296016,-36.6226,78.1785,-13.9682,-0.4,6.57527,0.3,-4.85982,5.49508,29.4178,-9.09088,-17.2526,45.8004,147.656,-8.79242,61.0775,1.0,0.0,0.2331406272358804
F_S_WWC_WM_412,2.56111,14.7044,14.4543,-9.52161,-0.68,-1.13,13.5301,4.51195,-0.620434,57.3013,-11.1078,0.0,2.40277,0.9,41.2372,-10.8076,11.4024,21.5156,129.304,-36.1402,92.229,87.2278,-157.19,1.0,0.0,0.2732280291262458
F_S_WWC_WM_413,7.79357,-0.68509,5.42343,19.9386,-1.06,0.48,2.87412,5.95522,-21.6769,-41.9598,-3.55548,0.7,12.4959,0.4,-10.869,-17.4621,23.9249,43.6892,118.286,38.5471,114.822,-49.0755,-24.089,1.0,0.0,0.2316503732225913
F_S_WWC_WM_414,5.36709,-0.810618,5.07765,-19.9174,0.69,0.7,14.0106,-0.327991,39.048,-76.7586,-4.49386,0.3,35.6788,0.8,-5.51463,-16.8061,1.46699,44.7529,-32.1158,46.3765,-17.7737,-44.0992,-156.493,1.0,0.0,0.257396653013289
F_S_WWC_WM_415,-6.40737,9.72755,1.32949,13.4195,1.82,2.31,8.73696,5.74279,-10.4077,-25.9797,-2.79473,0.5,11.1193,0.5,-19.214,3.69856,8.48357,-23.1329,-24.7455,-23.5425,143.438,71.4388,-32.6806,1.0,0.0,0.2330285696478405
F_S_WWC_WM_416,11.1563,13.3958,13.098,16.2405,1.51,-0.92,-1.31205,-3.88137,-15.1298,23.0432,-12.8845,0.3,-26.1502,0.4,45.6052,10.8949,15.587,-22.7606,-18.712,10.5701,94.173,75.7774,-132.92,1.0,0.0,0.2507460738737541
F_S_WWC_WM_417,-6.62923,-3.99629,10.6385,9.6809,0.88,0.03,-6.48748,-1.64504,-15.3576,108.392,-14.8349,0.7,22.8439,-0.2,-15.2223,-11.7401,-8.75506,20.4072,26.2965,22.1671,14.5495,-25.0282,62.9305,1.0,0.0,0.2510976558504983
F_S_WWC_WM_418,-0.324772,0.613478,17.6344,-18.7735,1.08,-0.78,0.563054,-0.718048,-38.1293,-51.7996,-4.85442,-0.1,-32.5164,0.4,58.2082,4.19707,-10.518,-7.78533,39.8031,49.7478,-55.0908,4.63293,-19.2733,1.0,0.0,0.2347296746445182
F_S_WWC_WM_419,8.176,-3.81831,6.81819,19.7659,0.39,-1.79,1.82426,-1.52546,-12.1366,14.1337,2.45827,0.0,-27.3875,0.1,-24.5354,19.2643,-27.4453,2.7963,-10.9733,3.84176,17.9362,11.4036,116.633,1.0,0.0,0.22405227910299
F_S_WWC_WM_420,-6.11757,-6.27523,6.0652,9.06811,2.28,0.91,16.053,5.89764,17.2811,-56.6598,-14.0078,0.5,-12.3195,0.4,-7.94541,25.9918,18.1287,48.144,56.3836,-4.15952,34.5256,-32.319,-39.1505,1.0,0.0,0.2620197190764119
F_S_WWC_WM_421,10.097,-0.117722,0.753637,17.1042,-0.41,-1.73,-7.06534,-1.05309,-49.193,-35.3888,-14.6558,0.1,27.6727,0.7,0.147791,-12.6308,-1.11511,28.7964,78.5063,8.66135,30.5561,-52.4882,33.9347,1.0,0.0,0.2439934930797342
F_S_WWC_WM_422,-2.24712,13.5409,10.8289,7.83779,-0.9,-0.48,-2.35988,7.28698,49.879,115.141,-8.62212,-0.1,23.9942,-0.3,41.4966,-13.1497,10.8679,-6.51723,-37.4661,-28.2366,47.8546,15.6029,70.4325,1.0,0.0,0.2592292100498339
F_S_WWC_WM_423,13.0709,6.36022,-1.97063,13.9242,-1.49,-0.63,9.54025,2.89357,26.7287,123.026,0.884533,0.3,-38.0052,0.0,35.4487,26.3098,9.5965,-9.25673,11.3461,37.5699,-9.35381,36.4283,-181.799,1.0,0.0,0.2297227138671096
F_S_WWC_WM_424,-1.34732,11.4684,1.14319,-15.246,1.98,2.1,-2.25807,7.72743,-2.1378,-62.4354,1.10453,0.4,-35.6553,0.5,22.4554,22.3271,-8.18059,44.6946,4.55185,47.2429,137.073,64.8065,-1.72516,1.0,0.0,0.2744965792059801
F_S_WWC_WM_425,0.407562,-3.39514,4.04619,18.5492,0.11,-1.69,9.27999,3.81856,-6.519,-8.85926,-8.31891,0.0,-3.80685,0.9,52.5162,1.63284,18.4457,54.2891,121.445,-8.09683,138.117,-11.8186,-4.25558,1.0,0.0,0.2458513770365448
F_S_WWC_WM_426,14.6342,4.68227,7.27204,17.4545,0.88,0.29,12.4824,8.2065,30.2653,51.5344,4.73158,-0.3,14.7234,-0.1,46.5296,9.82516,-8.23979,39.7762,85.7022,11.8037,84.2084,-50.9106,64.7028,1.0,0.0,0.2437665129966777
F_S_WWC_WM_427,-2.9735,-3.58513,8.23361,-14.6219,-1.28,-0.53,9.74008,8.41012,-34.0052,-74.5279,2.81582,0.4,-36.6596,0.4,43.4663,10.6242,-16.2653,39.6174,9.27478,-38.9952,57.4138,-29.444,-70.6681,1.0,0.0,0.2398402811129567
F_S_WWC_WM_428,11.7152,10.9957,17.4755,-5.69315,-0.03,0.58,19.8599,2.66639,13.1465,-54.3218,2.64218,0.3,-36.0512,0.7,14.3133,10.0591,-3.79551,-20.6443,-45.1315,18.0511,20.3003,-44.1485,12.8688,1.0,0.0,0.2390024167242525
F_S_WWC_WM_429,7.09676,-0.764586,-2.73747,12.588,2.0,1.65,1.11928,4.97435,45.3263,124.189,-2.04119,0.2,-9.33658,0.9,39.0337,-18.354,-18.4509,24.3443,54.9976,-46.5115,52.7448,64.0531,-3.46932,1.0,0.0,0.2520212373654485
F_S_WWC_WM_430,-3.43939,-6.31613,13.2854,-13.6993,1.77,-1.33,-6.63036,7.05882,-37.5014,111.926,-4.93634,0.6,-15.1609,0.6,12.9486,-14.3121,-18.1052,25.8353,90.8391,46.79,2.08694,-7.17131,-150.058,1.0,0.0,0.2466288814285714
F_S_WWC_WM_431,14.7223,1.8634,-2.43144,-15.8479,0.42,1.06,-3.89937,-3.98273,-36.0713,79.4957,1.95288,0.2,37.7908,-0.2,5.62305,20.3696,15.8816,49.1617,57.7261,-1.22757,8.52555,-17.2048,-153.697,1.0,0.0,0.2436479479999999
F_S_WWC_WM_432,7.5353,9.22232,4.51134,-7.01823,0.28,1.58,8.88303,-1.60328,19.2962,-60.3356,-11.8077,0.7,-10.2917,-0.3,-23.5549,9.3268,25.8356,11.0479,113.215,32.801,-23.4102,75.974,-69.7664,1.0,0.0,0.2597535150332226
F_S_WWC_WM_433,6.103,12.1773,15.7105,13.2481,1.03,1.95,3.36924,9.42012,4.98349,130.554,3.97785,0.5,0.0419959,0.1,4.52622,25.6418,-15.8715,24.6691,92.4183,-21.8776,100.331,39.4602,-199.761,1.0,0.0,0.2472703795581395
F_S_WWC_WM_434,12.4639,2.33578,13.1765,13.0931,-1.7,0.39,-6.35203,2.05664,37.1317,-21.2464,-8.88751,-0.2,-12.8319,-0.2,-19.6094,7.90228,-29.449,27.8621,100.114,-15.0586,107.566,14.0802,-156.544,1.0,0.0,0.2413400534916943
F_S_WWC_WM_435,-1.32028,10.9343,-4.40903,-2.17317,-1.21,-0.59,17.3132,5.70146,4.32712,116.714,-8.02314,-0.2,33.4455,0.8,10.3682,9.38984,-26.0957,42.3504,42.3561,31.8706,87.5471,-49.2869,-148.474,1.0,0.0,0.2752173861594684
F_S_WWC_WM_436,-3.41426,13.116,-6.69738,-14.9632,-1.74,-1.18,-8.56091,2.3308,5.85069,3.11396,-8.68466,0.2,-25.2619,0.3,32.9192,-12.0222,-19.5293,31.0868,-8.12081,-33.007,124.688,81.7802,-91.7151,1.0,0.0,0.2832030312757475
F_S_WWC_WM_437,-4.51607,0.0916819,0.971945,-9.95208,-0.83,0.74,13.8009,0.0451047,-46.2154,121.626,-14.2076,-0.2,-12.7628,0.7,56.4072,9.97766,-19.5982,9.29156,122.315,10.8697,-20.8976,28.0341,16.8754,1.0,0.0,0.2643829220033222
F_S_WWC_WM_438,6.7342,14.3183,7.77849,-15.2921,-1.57,0.77,-2.04962,5.32154,1.68521,-89.5726,-8.03779,0.3,-13.6784,-0.2,3.64164,29.5282,-21.7019,49.284,70.4007,-21.58,66.0453,34.6818,129.617,1.0,0.0,0.277588990524917
F_S_WWC_WM_439,-5.79868,3.88237,1.62385,6.55569,0.9,-0.04,-7.18599,7.50636,5.10994,-90.6736,-4.63234,-0.1,34.3944,0.0,-19.8234,-18.3907,-28.3127,-16.3738,48.0667,-16.9327,48.3969,53.811,-49.3928,1.0,0.0,0.2261385688106312
F_S_WWC_WM_440,3.72014,-1.52197,19.1802,-0.40938,-1.36,0.34,19.0052,-1.15468,-16.6626,69.8798,-13.7329,-0.2,1.99376,0.2,6.28872,27.9779,11.2274,47.3845,124.719,-18.612,8.78044,-55.6394,-24.8767,1.0,0.0,0.2452556888471761
F_S_WWC_WM_441,9.72236,-0.619883,4.212,-6.93841,1.95,0.82,-0.301438,-3.73546,8.70673,136.337,-0.0380798,0.8,-32.005,-0.1,1.43523,-8.8442,20.2293,-18.6247,-46.7934,-2.26014,-3.22803,15.1001,-179.803,1.0,0.0,0.2184472077009966
F_S_WWC_WM_442,10.3506,0.676918,11.4032,2.34248,-1.01,0.79,15.0154,8.07166,25.7406,88.3484,-1.23183,0.0,-0.279375,0.2,51.332,8.17577,28.7192,1.24957,129.84,-28.7793,-16.2278,34.0063,-129.837,1.0,0.0,0.2176890662691029
F_S_WWC_WM_443,-0.0916211,14.8464,-6.00009,12.9687,-0.43,0.62,13.0341,7.12278,24.0747,-30.9248,-11.6971,0.3,26.4734,-0.1,-1.64247,-12.906,-16.8929,-9.11786,99.2403,-10.8921,132.048,-58.4115,56.2542,1.0,0.0,0.2529315613820598
F_S_WWC_WM_444,1.23307,4.75972,-7.69255,8.92607,2.48,-1.41,4.77101,7.10315,-21.9135,-80.9151,-7.12025,0.7,1.18686,-0.1,44.6263,-0.832106,-7.3497,41.3319,129.475,-30.6781,53.0453,6.26975,99.2559,1.0,0.0,0.2675415797342192
F_S_WWC_WM_445,-1.80006,1.33829,-3.91754,7.56929,1.61,-0.45,9.84571,7.8909,-4.47754,101.955,-9.32394,0.6,38.3169,0.0,-22.8497,11.8696,-0.275121,-11.2833,112.408,-18.369,-44.7929,-18.6048,-86.2632,1.0,0.0,0.2342056114019934
F_S_WWC_WM_446,1.74024,5.85407,15.4493,7.64628,-1.02,-0.86,8.63848,2.4957,-38.6187,-6.09754,0.0532965,-0.3,-38.8299,1.0,10.7997,16.6501,20.6737,-6.21194,-39.7778,49.4905,110.851,73.2415,-123.175,1.0,0.0,0.2169249353222591
F_S_WWC_WM_447,-2.80775,3.98771,-6.16839,-9.09353,1.84,0.23,11.0396,5.58716,-41.0869,39.877,-1.13751,0.1,-7.25626,-0.1,49.9798,26.5512,-21.077,43.1085,-41.8124,48.0236,96.5049,-18.2738,52.1802,1.0,0.0,0.2650713128737542
F_S_WWC_WM_448,-0.935673,0.925159,-4.00809,-5.16344,-0.83,1.7,11.495,5.2947,33.5015,65.2471,-9.15881,0.4,-5.78926,-0.1,-11.9928,-16.601,3.83635,-17.7765,-48.9373,-44.4566,26.7566,12.0141,-167.254,1.0,0.0,0.2293603620099667
F_S_WWC_WM_449,6.63981,3.56234,15.2639,19.2389,-1.79,-0.8,12.694,8.46845,-23.3352,23.8944,0.544804,0.0,-32.2055,0.2,-2.75811,-0.365825,-18.7559,52.2595,50.8984,29.2313,-42.7588,1.03778,17.571,1.0,0.0,0.2599717521993355
F_S_WWC_WM_450,-3.57802,6.96881,10.9269,-10.46,-0.6,0.5,3.54988,9.62433,-7.69552,-93.7667,-14.8213,0.3,32.7355,0.0,34.7805,18.4819,5.52002,-16.5754,-1.27621,-12.125,103.322,69.7365,132.809,1.0,0.0,0.243241004641196
F_S_WWC_WM_451,6.26519,-7.94283,2.2564,-9.47998,-1.6,0.35,8.77888,5.00104,9.9787,50.2228,-10.7137,-0.2,21.4435,-0.3,7.7316,12.2602,-14.4471,-23.0304,110.544,3.47847,149.036,72.0194,-21.5835,1.0,0.0,0.2166558894019933
F_S_WWC_WM_452,-7.72726,6.89642,6.17078,11.1239,-1.31,-0.46,15.4014,-4.77133,6.7148,89.5403,1.74299,0.4,-4.55173,0.2,16.3332,12.5555,15.3211,19.7012,-16.3424,1.70069,134.316,80.9828,-141.018,1.0,0.0,0.2405962039933555
F_S_WWC_WM_453,2.7798,4.10775,2.87842,-10.1617,0.14,1.25,13.2299,8.6347,-13.1651,98.4883,3.77963,0.5,34.4295,-0.4,-1.46384,24.8158,-22.3906,0.841294,-28.8321,-41.0702,16.6164,-28.1286,9.46173,1.0,0.0,0.22642705510299
F_S_WWC_WM_454,-0.210201,8.1871,9.14885,-18.9723,-1.15,1.02,1.34318,-0.56055,-3.14007,65.4931,-7.1703,-0.4,28.127,0.2,-17.7427,4.82363,1.8141,-4.49989,-43.9378,36.9325,-45.5281,20.2403,144.146,1.0,0.0,0.2448753050963455
F_S_WWC_WM_455,7.27606,3.95079,9.61736,-18.4379,-1.2,-1.59,-4.60726,8.43806,-47.7511,119.764,-2.56468,0.4,0.698004,0.6,-20.947,12.352,-24.2851,18.5333,28.3285,-0.0409913,123.189,-22.7807,-53.2464,1.0,0.0,0.2402794271960133
F_S_WWC_WM_456,11.5836,11.1043,15.8236,19.5628,-0.39,1.24,2.81542,-0.580985,25.2465,-91.4144,-8.51475,0.2,-17.0474,0.0,-13.0146,-3.45519,16.253,1.895,-21.0715,-44.3376,-8.55409,50.7866,-160.305,1.0,0.0,0.2459680310166113
